ref_date;interval;L50;L100;L200;L250;L500;L1000;L1500;L2000;L2500;L5000,SDATE;INTERVAL;R<50-25%;R<50-75%;R50;R<100-25%;R<100-75%;R100;R<200-25%;R<200-75%;R200;R<250-25%;R<250-75%;R250;R<500-25%;R<500-75%;R500;R<1000-25%;R<1000-75%;R1000;R<1500-25%;R<1500-75%;R1500;R<2000-25%;R<2000-75%;R2000;R<2500-25%;R<2500-75%;R2500;R<5000-25%;R<5000-75%;R5000;SUM_CENTS_PRINCIPAL
27/02/2020;06;1327;7458;2585;3130;1488;364;64;7;9;8,27/02/2020;06;386;565;898;388;368;3480;372;419;1339;79;140;1390;184;158;637;45;36;168;4;1;28;1;1;1;0;0;3;3;1;2;2011516
27/02/2020;07;1792;10711;4278;5182;2759;739;135;6;16;12,27/02/2020;07;875;1293;2297;892;918;9521;874;1033;3430;223;350;3654;515;430;1776;87;82;443;6;5;72;2;1;4;0;0;14;5;2;9;5313544
27/02/2020;08;1855;11897;4935;6061;2963;839;160;6;18;24,27/02/2020;08;1174;1523;2758;1215;1118;12186;1050;1306;4372;274;458;5103;609;549;2328;145;121;627;14;14;149;2;1;10;2;1;16;3;0;25;7142889
27/02/2020;09;1790;11461;4809;6063;3111;868;174;5;21;28,27/02/2020;09;1227;1666;2682;1201;1167;12473;1184;1406;4472;323;467;5152;710;567;2516;139;119;665;14;11;126;1;0;12;5;1;18;1;0;12;7322925
27/02/2020;10;1776;11233;4715;5783;3153;827;187;2;14;30,27/02/2020;10;1208;1611;2715;1222;1084;12689;1131;1313;4386;293;431;5204;711;576;2617;132;132;652;11;16;135;2;0;15;2;1;19;3;3;23;7446926
27/02/2020;11;1703;10943;4293;5632;3015;773;161;4;22;22,27/02/2020;11;1119;1568;2538;1105;1035;11701;1064;1300;4101;264;404;4989;650;560;2472;145;110;622;10;10;145;1;0;11;2;1;19;1;1;25;7044148
27/02/2020;12;1723;10772;4126;5401;2846;718;146;7;19;17,27/02/2020;12;986;1399;2325;1037;961;11137;959;1133;3721;244;395;4566;605;509;2309;144;112;609;14;7;132;1;1;9;2;1;23;3;1;17;6550615
27/02/2020;13;1676;10564;3998;5138;2677;755;148;14;16;20,27/02/2020;13;984;1324;2234;986;884;10351;988;1037;3549;256;363;4286;569;484;2002;106;102;524;13;11;108;5;1;5;0;1;11;3;0;17;5968000
27/02/2020;14;1789;10830;4109;5069;2657;726;177;5;14;21,27/02/2020;14;944;1355;2420;928;889;10736;924;1081;3662;230;332;4173;575;438;2064;108;81;540;10;10;108;1;0;6;2;1;21;1;0;18;6022192
27/02/2020;15;1927;11354;4315;5312;2799;680;142;5;15;24,27/02/2020;15;1076;1491;2856;1063;964;11771;1010;1227;4029;228;378;4400;557;451;2053;125;105;586;9;12;108;0;0;6;0;1;14;1;1;16;6389387
27/02/2020;16;2296;12427;4683;5821;2898;737;146;8;15;23,27/02/2020;16;1140;1694;3505;1226;1143;13672;1123;1263;4629;289;467;5107;638;518;2367;121;109;588;9;10;132;1;2;12;2;0;19;0;0;12;7248724
27/02/2020;17;2427;13112;5048;6179;3091;821;161;4;16;18,27/02/2020;17;1333;1863;3821;1318;1277;15230;1245;1452;4918;319;473;5729;666;559;2567;138;131;648;9;8;151;3;1;4;0;3;20;2;0;14;7961615
27/02/2020;18;2984;15528;5959;7585;3600;779;162;3;14;25,27/02/2020;18;1794;2311;4943;1737;1580;18901;1598;1816;6223;416;642;7007;773;687;3073;131;118;661;13;9;126;0;4;5;3;0;26;1;0;16;9537916
27/02/2020;19;4583;21805;7906;10080;4552;993;202;7;25;20,27/02/2020;19;2137;2890;5730;2149;2049;22370;2014;2305;7237;508;768;8407;992;771;3455;158;128;703;16;12;151;4;2;9;1;0;18;0;2;9;11116081
27/02/2020;20;4343;20901;6707;9260;4052;876;164;8;25;22,27/02/2020;20;1874;2379;4272;1784;1580;16828;1500;1824;5248;452;632;6563;808;616;2762;134;111;558;5;11;120;4;1;2;1;1;17;3;1;15;8665909
27/02/2020;21;3107;15644;4505;6566;2922;733;106;4;17;16,27/02/2020;21;1103;1398;2176;1000;950;9737;954;1101;3105;240;359;3924;486;414;1703;99;79;357;10;3;65;2;2;5;0;0;8;0;2;11;5214671
27/02/2020;22;1818;9247;2295;3599;1803;374;76;8;13;10,27/02/2020;22;476;604;745;462;402;3930;443;465;1286;107;173;1572;237;174;727;36;31;159;4;5;29;1;0;2;1;1;8;2;0;6;2210848
27/02/2020;23;755;4441;1020;1814;783;201;34;5;4;5,27/02/2020;23;229;267;239;160;147;1317;175;197;435;39;51;604;87;76;283;13;23;59;3;3;7;0;0;0;1;0;4;0;2;1;822994
28/02/2020;00;397;2268;752;909;440;104;16;1;2;3,28/02/2020;00;118;113;93;88;73;532;77;80;191;26;24;261;48;34;151;9;7;37;1;1;8;2;0;0;0;0;1;0;0;3;400947
28/02/2020;01;177;935;268;395;219;38;9;1;0;1,28/02/2020;01;67;71;37;37;39;192;35;49;71;11;12;95;18;17;53;7;8;8;1;0;1;1;0;1;0;0;0;0;0;1;155222
28/02/2020;02;141;699;206;304;174;28;10;0;1;0,28/02/2020;02;80;57;33;37;36;117;29;30;46;5;6;47;13;13;31;8;2;5;0;1;1;0;0;1;0;0;0;0;1;0;99331
28/02/2020;03;110;670;179;266;139;33;7;2;0;0,28/02/2020;03;147;85;22;47;40;138;24;35;40;10;9;61;20;15;25;10;5;9;0;1;1;0;0;0;0;0;0;0;0;0;109525
28/02/2020;04;174;1021;267;360;154;33;6;4;0;1,28/02/2020;04;130;118;34;55;29;167;31;34;40;9;6;74;17;11;38;3;5;8;2;0;1;0;0;0;0;0;0;0;1;0;120499
28/02/2020;05;452;2602;685;828;385;95;16;3;3;2,28/02/2020;05;284;179;99;132;79;540;80;87;169;21;29;216;44;28;71;20;11;25;0;0;6;0;0;1;0;0;0;0;0;1;329524
28/02/2020;06;1312;7400;2574;2911;1425;335;63;4;11;7,28/02/2020;06;673;614;729;417;358;3173;311;367;1194;73;121;1227;176;134;590;47;31;138;3;1;18;0;0;0;0;1;2;0;0;6;1798872
28/02/2020;07;1862;10887;4252;5031;2592;651;120;5;16;14,28/02/2020;07;1441;1257;2285;973;777;9269;790;938;3278;196;322;3567;475;356;1631;116;73;380;5;3;77;1;0;2;3;2;10;3;1;6;4986329
28/02/2020;08;1924;11540;4768;5943;3106;779;170;8;15;22,28/02/2020;08;1690;1640;2791;1257;1010;12259;1098;1258;4379;301;453;4713;658;503;2212;139;122;576;14;9;101;1;0;5;0;1;17;0;1;7;6748250
28/02/2020;09;1948;11935;4831;6026;3206;867;160;10;13;17,28/02/2020;09;1761;1732;2829;1389;1009;12925;1185;1275;4357;318;462;5198;701;577;2535;131;122;672;10;12;111;2;0;6;1;0;15;1;0;15;7313659
28/02/2020;10;1803;11548;4629;5818;3020;812;167;8;26;23,28/02/2020;10;1674;1674;2742;1245;1018;12595;1141;1237;4533;292;411;4940;674;520;2563;143;124;593;12;10;124;1;0;16;2;2;23;2;3;23;7241224
28/02/2020;11;1803;10629;4258;5418;2790;722;148;12;18;21,28/02/2020;11;1684;1527;2482;1161;956;11333;1035;1128;3876;277;397;4405;573;421;2230;138;114;603;10;4;120;1;1;5;1;1;20;2;1;14;6436961
28/02/2020;12;1752;10403;4006;5012;2698;686;152;6;9;21,28/02/2020;12;1316;1283;2315;1063;849;10216;899;1036;3495;253;350;4096;551;435;1963;120;71;532;15;6;119;4;1;8;1;2;17;2;2;19;5872264
28/02/2020;13;1723;10287;3793;4873;2504;631;119;6;16;16,28/02/2020;13;1175;1141;2190;918;697;9296;788;930;3210;230;330;3811;432;406;1839;105;80;480;7;6;95;0;1;5;0;1;18;1;2;13;5324619
28/02/2020;14;1867;10208;3752;4504;2339;570;130;7;8;17,28/02/2020;14;352;652;1528;483;470;6173;531;547;2018;109;197;2412;266;218;1132;56;48;245;3;5;66;0;0;2;1;2;4;1;2;6;3268779
28/02/2020;15;1864;10747;3900;4644;2315;586;103;6;11;23,28/02/2020;15;2571;1776;3011;1615;1154;11637;1227;1209;3996;312;349;4380;674;513;2179;134;96;560;14;15;93;1;1;10;1;2;20;4;0;21;6606342
28/02/2020;16;2147;11329;4242;5044;2496;624;123;8;11;12,28/02/2020;16;2213;1639;3282;1408;1013;12208;1066;1186;3945;321;398;4352;572;424;2104;127;80;527;6;11;91;2;1;9;0;1;7;5;3;11;6372549
28/02/2020;17;2296;12289;4588;5576;2724;680;131;10;20;14,28/02/2020;17;1781;1730;3599;1385;1102;13611;1181;1281;4437;338;400;5024;609;512;2314;135;100;573;7;4;104;0;0;4;1;0;19;1;0;13;7078125
28/02/2020;18;2835;14705;5438;6800;3331;756;155;1;16;15,28/02/2020;18;2147;2049;4340;1790;1383;16505;1422;1522;5343;376;511;6058;704;575;2601;144;110;564;13;8;120;3;1;11;0;2;17;1;1;6;8239464
28/02/2020;19;4490;20423;6935;8838;4090;903;174;14;16;17,28/02/2020;19;2405;2570;5027;1936;1601;18267;1685;1780;5862;402;606;6631;750;627;2701;153;128;587;7;5;110;1;0;6;1;0;14;4;1;11;8967770
28/02/2020;20;4223;19189;6072;8051;3521;789;149;9;13;18,28/02/2020;20;2476;2215;3924;1786;1318;14369;1374;1553;4427;342;474;5334;643;503;2122;118;97;484;7;7;81;0;1;6;3;1;7;3;1;9;7145874
28/02/2020;21;3135;15064;4197;6013;2711;632;108;8;10;11,28/02/2020;21;2627;1937;2636;1607;1223;10519;1204;1148;3172;304;379;4051;602;413;1732;95;83;394;8;6;71;1;0;4;3;0;6;1;0;9;5567355
28/02/2020;22;1861;9577;2268;3677;1735;387;75;5;10;8,28/02/2020;22;906;772;938;664;484;4263;449;534;1342;136;196;1767;249;185;821;57;35;175;4;1;33;0;0;6;0;1;4;0;0;3;2425323
28/02/2020;23;922;4820;1073;1837;865;189;32;7;5;2,28/02/2020;23;271;224;223;156;158;1224;151;173;400;30;60;586;74;62;233;11;15;63;0;1;7;0;0;1;0;0;1;0;0;5;752139
29/02/2020;00;491;2503;790;969;451;123;18;3;1;2,29/02/2020;00;143;93;95;69;52;511;67;69;170;21;31;274;49;24;153;7;10;29;0;1;4;0;0;0;0;0;1;0;1;1;366912
29/02/2020;01;240;1224;339;501;239;62;13;0;0;1,29/02/2020;01;303;128;148;105;64;614;73;65;189;20;21;225;35;28;111;10;7;34;1;1;7;0;1;1;0;0;1;0;1;1;363651
29/02/2020;02;174;836;222;334;147;54;6;0;1;2,29/02/2020;02;47;31;30;27;14;158;19;11;43;6;2;41;12;10;33;3;4;6;0;0;4;0;0;0;0;0;0;0;0;0;88205
29/02/2020;03;134;733;195;301;111;27;4;2;0;1,29/02/2020;03;51;30;29;32;30;153;24;17;32;6;6;61;15;7;13;4;4;4;0;0;0;0;0;0;0;0;0;0;0;1;82219
29/02/2020;04;173;956;252;349;167;53;4;2;2;0,29/02/2020;04;103;69;24;36;31;183;30;28;35;7;5;71;16;17;42;5;6;12;0;0;0;0;0;0;0;0;1;1;0;1;127167
29/02/2020;05;433;2362;584;850;360;106;21;2;0;0,29/02/2020;05;229;130;80;97;75;430;75;77;179;16;23;153;35;27;94;7;6;21;0;2;3;0;0;0;0;0;1;0;0;0;280104
29/02/2020;06;1404;7175;2508;2891;1324;331;53;2;7;6,29/02/2020;06;636;449;769;367;315;2907;283;329;1043;83;83;1137;147;127;515;42;31;125;2;2;16;1;0;0;0;0;4;0;0;5;1620772
29/02/2020;07;2078;11118;4307;5084;2591;627;102;5;12;5,29/02/2020;07;1607;1239;2189;1001;849;8940;819;911;3252;212;319;3523;477;403;1535;83;69;361;11;7;61;1;1;5;1;0;11;0;1;7;4856558
29/02/2020;08;2151;11936;4767;5927;3018;746;147;8;15;20,29/02/2020;08;1911;1605;3066;1347;1082;12513;1133;1340;4359;293;424;4969;605;502;2237;134;102;509;8;7;94;3;1;13;0;1;20;2;0;8;6793767
29/02/2020;09;2103;11841;5062;5854;3087;756;148;11;18;18,29/02/2020;09;2000;1653;3343;1308;1165;13323;1192;1341;4595;316;452;5088;668;522;2520;144;107;652;10;12;119;1;0;8;0;0;12;2;3;14;7363656
29/02/2020;10;2164;11586;4603;5761;2970;753;155;8;15;18,29/02/2020;10;1929;1690;3007;1333;1121;12834;1133;1318;4369;290;401;4853;594;522;2464;133;116;560;7;9;103;4;2;11;0;1;16;2;1;26;7068806
29/02/2020;11;1957;11340;4447;5495;2770;712;151;9;21;13,29/02/2020;11;1710;1555;2803;1255;1003;11950;1020;1163;3857;290;407;4571;552;478;2145;132;93;526;1;14;117;1;0;4;1;1;10;2;0;16;6428910
29/02/2020;12;1970;11050;4166;5203;2609;720;125;10;7;15,29/02/2020;12;1584;1451;2630;1113;1000;11449;951;1101;3789;243;347;4296;573;412;2098;116;89;486;8;7;88;0;4;7;0;1;18;2;2;10;6094749
29/02/2020;13;2041;11623;4136;5184;2537;677;119;6;20;16,29/02/2020;13;1542;1312;2453;1107;913;10862;915;1041;3425;254;340;3887;461;375;1901;116;76;430;7;7;104;1;0;7;2;0;16;1;1;14;5631282
29/02/2020;14;1944;11001;3947;4879;2438;615;117;6;12;18,29/02/2020;14;1462;1338;2427;1036;916;10333;889;963;3512;231;370;3977;453;375;1939;99;80;435;6;9;77;0;0;13;1;0;10;3;1;10;5554353
29/02/2020;15;1981;11080;4100;4948;2407;579;121;11;15;13,29/02/2020;15;1576;1389;2683;1164;986;10930;914;1013;3560;247;344;4043;496;397;1756;111;85;414;11;7;86;1;1;7;0;0;8;2;0;10;5596294
29/02/2020;16;2189;11837;4306;5167;2563;603;121;6;18;12,29/02/2020;16;1706;1520;2977;1216;1022;12272;1010;1141;4043;269;368;4461;532;443;2067;90;93;419;12;8;91;1;1;5;2;0;12;1;0;10;6200625
29/02/2020;17;2307;12385;4645;5743;2692;660;105;8;13;9,29/02/2020;17;1915;1709;3545;1348;1104;13707;1169;1282;4482;297;472;5066;589;457;2208;121;96;517;6;5;88;0;1;12;0;2;10;1;1;8;6914506
29/02/2020;18;2817;14860;5380;6754;3210;688;134;9;10;15,29/02/2020;18;2394;2192;4464;1752;1430;16654;1419;1562;5514;365;521;5971;632;520;2477;125;79;493;5;10;116;0;2;1;1;0;12;2;0;9;8035045
29/02/2020;19;4323;20298;7342;8813;3886;865;172;9;14;15,29/02/2020;19;2629;2567;5201;2068;1662;19084;1655;1846;6090;439;618;6763;810;585;2705;126;107;514;13;8;128;5;2;5;1;1;12;1;2;18;9134335
29/02/2020;20;4198;19276;6275;8009;3622;745;137;11;15;23,29/02/2020;20;2515;2123;3921;1819;1432;14654;1375;1509;4537;351;479;5457;614;518;2214;114;92;387;3;12;83;2;1;9;3;0;10;0;1;11;7191061
29/02/2020;21;3273;15214;4332;6037;2702;587;105;9;13;12,29/02/2020;21;2406;1758;2525;1383;1123;9861;1004;1143;2977;314;326;3818;492;389;1582;86;56;293;2;6;65;1;0;9;1;0;8;0;2;3;5060980
29/02/2020;22;2075;9838;2379;3700;1689;381;52;5;9;6,29/02/2020;22;2035;1248;1266;1098;696;5884;699;727;1702;185;232;2140;346;256;985;62;44;198;6;3;33;1;0;3;0;0;5;3;0;3;3098412
29/02/2020;23;1005;5336;1158;1968;942;206;42;7;4;4,29/02/2020;23;719;452;407;349;280;1840;268;261;532;61;95;850;113;84;339;35;22;98;1;1;10;1;0;1;0;0;2;0;0;1;1110269
01/03/2020;00;607;2973;903;1076;506;109;11;4;0;3,01/03/2020;00;253;158;127;106;80;656;88;92;190;26;35;312;50;34;166;15;13;37;0;2;6;0;0;1;0;1;0;1;0;1;443715
01/03/2020;01;300;1474;371;563;263;61;13;2;1;1,01/03/2020;01;250;136;55;68;54;325;61;47;104;8;11;112;19;23;53;4;10;13;2;0;7;0;0;0;0;0;0;0;0;0;197459
01/03/2020;02;193;1000;242;380;181;36;3;2;0;1,01/03/2020;02;224;114;37;48;41;149;27;29;65;5;12;67;13;13;39;9;1;9;1;0;1;0;0;0;0;0;1;0;0;0;119658
01/03/2020;03;144;821;195;271;144;39;10;1;0;0,01/03/2020;03;236;106;26;58;24;146;25;37;48;10;13;65;17;12;14;2;2;2;0;0;3;2;0;0;0;0;0;0;0;0;96490
01/03/2020;04;141;851;216;298;134;28;9;0;6;0,01/03/2020;04;104;52;24;44;27;161;20;19;66;9;5;53;15;5;36;2;3;13;0;0;1;0;0;0;0;0;0;0;0;1;107953
01/03/2020;05;351;2002;544;667;317;74;4;2;2;3,01/03/2020;05;110;88;83;58;44;321;34;45;87;10;9;103;14;21;81;5;5;20;0;0;2;0;0;0;0;0;1;0;0;0;193188
01/03/2020;06;1233;6480;2268;2497;1236;296;48;1;8;6,01/03/2020;06;522;389;592;301;241;2479;241;274;882;62;93;960;141;109;476;27;20;125;0;1;15;1;0;2;0;0;7;1;1;2;1416053
01/03/2020;07;1942;9914;4105;4782;2366;524;101;4;12;9,01/03/2020;07;1185;998;1950;826;714;8044;739;867;2926;178;292;3068;382;294;1371;48;54;275;4;4;57;0;2;6;1;1;8;1;1;2;4195297
01/03/2020;08;2034;10755;4405;5458;2696;637;101;3;18;9,01/03/2020;08;1450;1354;2552;1072;995;10391;961;1105;3753;242;381;4012;498;368;1842;119;96;437;4;3;95;3;1;5;0;2;12;2;1;6;5653231
01/03/2020;09;2135;10710;4399;5315;2696;660;154;4;18;9,01/03/2020;09;1588;1470;2814;1114;947;11299;1007;1137;3850;246;395;4154;487;445;1884;117;85;418;10;5;103;1;0;2;1;0;10;2;1;11;5881144
01/03/2020;10;2056;10815;4206;5328;2696;622;104;5;12;21,01/03/2020;10;1544;1500;2738;1172;976;11214;955;1092;3795;267;360;4313;522;417;1847;95;71;362;4;15;84;3;0;6;0;1;9;1;2;7;5754598
01/03/2020;11;2080;10938;4268;5370;2596;577;113;12;10;14,01/03/2020;11;1538;1385;2938;1090;992;11591;984;1178;3836;234;329;4333;500;427;1886;87;95;364;6;6;82;2;0;8;0;0;10;0;1;11;5851414
01/03/2020;12;2098;11741;4559;5586;2660;618;122;9;11;15,01/03/2020;12;1525;1492;2888;1210;987;11736;1060;1137;3735;261;412;4334;489;406;1789;84;74;402;8;4;78;0;0;4;1;0;12;2;0;4;5795156
01/03/2020;13;2256;12339;4746;5773;2727;632;136;8;17;15,01/03/2020;13;1826;1711;2922;1245;1160;11886;1105;1255;3866;293;447;4464;572;407;1872;119;78;371;15;4;84;1;2;5;1;1;13;2;0;17;6088673
01/03/2020;14;2478;12995;4961;5849;2857;663;127;5;13;12,01/03/2020;14;1885;1685;3010;1292;1184;12180;1055;1201;4012;275;406;4420;558;463;1949;96;61;421;7;10;84;3;0;5;1;0;14;2;1;6;6145560
01/03/2020;15;2472;13487;5154;5884;2823;669;155;11;6;16,01/03/2020;15;1967;1709;3198;1279;1136;12615;1034;1256;4142;294;408;4436;561;438;1807;110;92;419;11;10;70;1;1;3;1;0;6;0;0;9;6155901
01/03/2020;16;2494;13432;4944;6100;2746;648;129;11;17;15,01/03/2020;16;1957;1827;3466;1309;1174;13285;1128;1309;4312;273;422;4612;568;438;2004;115;95;439;8;8;84;0;3;9;2;0;16;2;2;10;6544857
01/03/2020;17;2645;13801;5062;6196;2934;669;116;8;13;14,01/03/2020;17;2030;1931;3738;1508;1306;14303;1166;1345;4693;317;478;4856;617;499;2138;104;87;454;10;9;91;3;0;5;1;1;14;1;2;13;6979383
01/03/2020;18;3065;16023;5880;7137;3303;788;151;5;13;23,01/03/2020;18;2592;2428;4852;1760;1609;17953;1516;1635;5617;344;581;6318;727;595;2459;130;120;544;9;16;105;2;1;7;3;2;13;2;0;12;8534271
01/03/2020;19;4377;20334;7172;8752;4135;840;179;9;18;13,01/03/2020;19;2899;2730;5405;2151;1888;20668;1701;1950;6399;431;703;7219;826;634;2903;143;129;551;7;10;118;0;1;9;2;3;11;2;0;15;9712583
01/03/2020;20;4179;19277;6095;7769;3586;751;138;12;11;13,01/03/2020;20;2178;2040;3753;1690;1440;14918;1402;1464;4326;356;564;5189;644;515;2084;126;79;452;5;5;81;1;1;9;1;0;11;1;3;7;7094990
01/03/2020;21;3084;14348;4017;5662;2478;534;86;8;8;7,01/03/2020;21;1280;1294;1901;954;869;8367;863;940;2501;202;306;3175;355;340;1309;60;56;246;4;3;44;3;0;3;0;1;5;0;1;8;4189010
01/03/2020;22;1652;8658;2022;3244;1357;299;55;3;8;7,01/03/2020;22;627;562;644;435;385;3199;378;389;1024;93;163;1372;181;127;554;30;23;93;2;1;17;0;1;5;0;0;2;0;1;2;1737609
01/03/2020;23;933;4793;958;1691;845;156;26;4;4;4,01/03/2020;23;314;229;264;158;164;1189;138;167;348;37;55;499;77;55;232;12;9;56;2;1;13;0;1;2;0;0;0;0;0;0;690970
02/03/2020;00;468;2219;646;855;371;76;19;3;0;1,02/03/2020;00;267;155;100;117;76;473;65;67;148;16;22;219;42;30;112;4;7;28;1;0;5;0;0;0;0;0;0;0;0;0;312162
02/03/2020;01;201;1007;263;403;183;48;6;2;0;0,02/03/2020;01;597;365;142;210;142;557;129;102;152;28;31;193;63;46;101;15;9;23;3;2;2;1;0;0;0;0;2;2;0;0;380973
02/03/2020;02;148;738;189;275;115;33;3;2;1;0,02/03/2020;02;443;342;74;164;128;217;79;68;58;15;18;61;42;19;25;4;12;6;1;0;1;1;0;0;1;0;0;1;0;0;178736
02/03/2020;03;121;657;165;252;110;19;7;0;2;1,02/03/2020;03;413;340;88;172;127;205;95;79;77;15;20;67;34;23;30;16;11;2;0;0;0;0;0;0;0;0;1;0;1;0;189934
02/03/2020;04;165;940;212;319;157;35;6;2;1;0,02/03/2020;04;110;112;47;70;57;187;34;37;51;10;11;69;14;12;29;2;2;7;0;1;4;0;0;0;0;0;0;0;0;0;118875
02/03/2020;05;408;2280;617;695;360;101;13;2;4;2,02/03/2020;05;106;84;80;58;46;405;52;44;122;15;21;152;24;20;60;8;2;17;2;2;2;0;0;1;0;0;3;0;0;1;231545
02/03/2020;06;1347;7076;2489;2781;1394;300;45;4;3;5,02/03/2020;06;635;482;743;406;361;3313;357;396;1169;94;120;1229;180;122;493;29;31;116;3;4;28;0;0;0;0;1;1;0;0;3;1736884
02/03/2020;07;1900;11006;4348;5173;2681;631;110;7;15;17,02/03/2020;07;1372;1340;2200;1034;921;10310;931;1063;3658;241;357;3987;521;414;1813;83;78;403;12;11;82;0;0;6;4;0;12;0;1;12;5542489
02/03/2020;08;2012;12374;5166;6389;3297;910;153;6;18;10,02/03/2020;08;1761;1798;2946;1362;1302;13915;1305;1519;5015;344;536;5710;741;551;2731;178;162;692;5;7;116;2;2;8;0;5;12;3;2;15;7999190
02/03/2020;09;1985;12365;5123;6711;3407;907;182;6;14;14,02/03/2020;09;1964;1906;2982;1498;1380;15370;1412;1661;5288;326;549;6270;787;639;2998;170;158;809;11;10;154;0;1;13;1;4;17;3;2;26;8827791
02/03/2020;10;1992;12007;4936;6351;3302;853;148;9;26;24,02/03/2020;10;1782;1896;2924;1446;1257;14532;1238;1498;5223;365;520;6068;744;617;2925;156;148;776;11;13;180;1;2;19;0;0;28;4;1;21;8556033
02/03/2020;11;1854;11374;4548;5799;2999;820;182;16;27;25,02/03/2020;11;1590;1677;2595;1305;1099;12958;1127;1352;4496;284;465;5276;617;536;2676;152;114;702;17;6;145;2;2;14;1;3;11;2;0;18;7509550
02/03/2020;12;1800;10959;4264;5427;2878;727;153;17;23;22,02/03/2020;12;1486;1444;2455;1203;1067;11736;1033;1204;3923;270;423;4638;570;476;2354;107;102;588;11;8;108;0;1;11;1;1;18;2;2;18;6632181
02/03/2020;13;1776;10749;3934;5097;2699;664;134;9;18;16,02/03/2020;13;1357;1382;2256;1059;976;10981;954;1101;3574;228;411;4341;530;469;2146;106;104;554;14;9;115;1;0;6;2;2;12;2;1;13;6156572
02/03/2020;14;1787;10613;4035;5118;2538;664;142;7;14;21,02/03/2020;14;1461;1383;2259;1099;1019;10735;966;1144;3528;226;398;4291;538;454;2065;117;82;457;6;10;108;1;2;8;0;0;19;3;0;17;5987827
02/03/2020;15;2003;11244;4200;5236;2605;661;144;7;17;15,02/03/2020;15;1470;1423;2803;1168;1022;11558;963;1207;3916;248;393;4391;500;497;2098;101;104;555;8;9;108;0;2;14;1;0;15;3;0;21;6375025
02/03/2020;16;2341;12351;4568;5690;2825;739;167;6;10;19,02/03/2020;16;1580;1723;3441;1279;1225;13603;1183;1281;4498;299;443;5099;581;540;2256;124;89;577;11;10;110;1;1;11;1;1;15;6;1;21;7165095
02/03/2020;17;2496;13169;5042;6222;2994;682;145;9;18;14,02/03/2020;17;1785;1967;3810;1428;1423;15513;1344;1485;4990;303;528;5734;664;574;2651;138;91;601;9;13;124;0;0;9;1;1;14;2;2;13;7984788
02/03/2020;18;3129;15570;5914;7367;3614;837;162;14;22;17,02/03/2020;18;2124;2490;4875;1791;1671;19288;1596;1804;6153;420;614;7130;816;675;2984;151;127;708;10;15;140;1;0;6;2;1;16;4;1;16;9643318
02/03/2020;19;4659;21573;7729;9813;4462;983;204;11;29;21,02/03/2020;19;2671;3138;5920;2314;2087;22613;2115;2355;7148;544;755;8486;979;790;3293;184;155;729;17;7;152;1;0;14;0;1;25;1;3;12;11232331
02/03/2020;20;4452;19969;6362;8756;3894;886;178;19;26;11,02/03/2020;20;2211;2347;3971;1726;1590;16261;1566;1742;5059;412;549;6250;744;571;2391;123;125;563;8;10;103;1;4;7;0;1;18;4;1;13;8206812
02/03/2020;21;3106;14725;4078;6034;2712;620;116;15;17;10,02/03/2020;21;1331;1306;2029;1080;897;8757;916;1011;2757;240;340;3428;456;336;1466;79;61;361;8;10;62;0;0;7;0;0;8;0;1;8;4684681
02/03/2020;22;1633;8331;1757;3141;1444;322;54;8;10;11,02/03/2020;22;533;469;668;398;363;3004;311;358;971;93;134;1250;165;138;503;34;21;113;2;4;22;1;0;3;0;0;1;1;2;5;1669487
02/03/2020;23;707;3802;749;1478;656;150;29;5;0;3,02/03/2020;23;178;139;149;118;94;802;121;132;244;27;30;383;47;42;165;15;15;34;2;1;13;0;0;0;0;0;0;0;0;1;504542
03/03/2020;00;373;1792;600;698;305;69;8;1;0;3,03/03/2020;00;75;58;46;47;30;271;39;38;95;14;18;134;21;19;71;2;1;14;0;0;3;0;0;1;0;0;0;0;0;0;181603
03/03/2020;01;165;819;244;354;167;43;5;0;0;0,03/03/2020;01;36;29;30;21;13;163;21;21;52;5;5;53;13;7;26;3;2;4;1;0;1;0;0;0;0;0;0;0;0;0;83482
03/03/2020;02;91;618;158;231;104;24;2;1;0;0,03/03/2020;02;24;21;16;13;10;108;12;21;29;6;3;49;10;2;25;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;60599
03/03/2020;03;117;674;173;229;117;39;5;3;2;0,03/03/2020;03;18;16;16;12;5;101;8;19;34;2;5;55;7;7;21;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;58011
03/03/2020;04;149;957;244;310;148;36;4;3;1;1,03/03/2020;04;48;23;38;20;20;158;17;18;34;5;5;62;6;13;22;2;0;4;0;0;1;0;0;0;0;0;0;0;0;0;76615
03/03/2020;05;440;2414;626;807;373;81;17;4;1;2,03/03/2020;05;129;87;96;63;49;436;57;79;178;11;20;176;29;19;96;7;4;15;0;2;4;0;0;0;0;0;2;0;0;0;269149
03/03/2020;06;1404;7794;2793;3139;1551;308;72;8;1;6,03/03/2020;06;723;570;872;430;348;3640;361;424;1349;98;155;1507;189;155;651;36;45;175;2;2;33;0;0;2;1;1;5;1;0;0;2076260
03/03/2020;07;1902;11084;4578;5233;2578;672;126;6;13;15,03/03/2020;07;1507;1449;2314;1097;973;10708;1032;1144;3749;258;387;4153;504;430;1898;104;87;426;13;4;89;0;2;9;3;0;12;1;0;7;5768807
